Date,IWM
2008-02-29,68.86000061035156
2008-03-03,68.19999694824219
2008-03-04,67.80000305175781
2008-03-05,68.44999694824219
2008-03-06,66.16999816894531
2008-03-07,65.95999908447266
2008-03-10,64.5
2008-03-11,67.30000305175781
2008-03-12,66.5199966430664
2008-03-13,67.8499984741211
2008-03-14,66.13999938964844
2008-03-17,65.05999755859375
2008-03-18,68.05000305175781
2008-03-19,66.3499984741211
2008-03-20,67.4800033569336
2008-03-24,69.98999786376953
2008-03-25,70.22000122070312
2008-03-26,69.63999938964844
2008-03-27,69.0
2008-03-28,68.19000244140625
2008-03-31,68.29000091552734
2008-04-01,70.79000091552734
2008-04-02,70.95999908447266
2008-04-03,71.18000030517578
2008-04-04,71.16000366210938
2008-04-07,71.04000091552734
2008-04-08,70.97000122070312
2008-04-09,69.80999755859375
2008-04-10,70.55000305175781
2008-04-11,68.73999786376953
2008-04-14,68.52999877929688
2008-04-15,68.97000122070312
2008-04-16,71.19999694824219
2008-04-17,70.91999816894531
2008-04-18,71.66999816894531
2008-04-21,71.68000030517578
2008-04-22,70.37000274658203
2008-04-23,70.55000305175781
2008-04-24,71.2300033569336
2008-04-25,71.9000015258789
2008-04-28,72.37999725341797
2008-04-29,71.73999786376953
2008-04-30,71.4000015258789
2008-05-01,72.62999725341797
2008-05-02,72.55000305175781
2008-05-05,72.2699966430664
2008-05-06,72.86000061035156
2008-05-07,71.55999755859375
2008-05-08,71.70999908447266
2008-05-09,71.5
2008-05-12,73.06999969482422
2008-05-13,73.48999786376953
2008-05-14,73.4000015258789
2008-05-15,73.55000305175781
2008-05-16,73.94999694824219
2008-05-19,73.97000122070312
2008-05-20,73.69999694824219
2008-05-21,72.6500015258789
2008-05-22,73.16999816894531
2008-05-23,72.20999908447266
2008-05-27,73.31999969482422
2008-05-28,73.66000366210938
2008-05-29,74.41000366210938
2008-05-30,74.66999816894531
2008-06-02,73.98999786376953
2008-06-03,73.83999633789062
2008-06-04,74.30000305175781
2008-06-05,76.19999694824219
2008-06-06,73.91999816894531
2008-06-09,73.68000030517578
2008-06-10,73.13999938964844
2008-06-11,71.87000274658203
2008-06-12,72.0199966430664
2008-06-13,73.31999969482422
2008-06-16,73.77999877929688
2008-06-17,73.72000122070312
2008-06-18,73.12999725341797
2008-06-19,73.73999786376953
2008-06-20,72.56999969482422
2008-06-23,71.88999938964844
2008-06-24,70.69999694824219
2008-06-25,71.5
2008-06-26,69.66000366210938
2008-06-27,69.7300033569336
2008-06-30,69.05000305175781
2008-07-01,69.0999984741211
2008-07-02,66.88999938964844
2008-07-03,66.52999877929688
2008-07-07,65.69000244140625
2008-07-08,68.06999969482422
2008-07-09,66.25
2008-07-10,66.9000015258789
2008-07-11,67.2699966430664
2008-07-14,66.16000366210938
2008-07-15,65.87999725341797
2008-07-16,68.30000305175781
2008-07-17,68.4000015258789
2008-07-18,68.87999725341797
2008-07-21,69.72000122070312
2008-07-22,71.47000122070312
2008-07-23,71.93000030517578
2008-07-24,70.11000061035156
2008-07-25,70.68000030517578
2008-07-28,69.4800033569336
2008-07-29,71.18000030517578
2008-07-30,71.61000061035156
2008-07-31,71.31999969482422
2008-08-01,71.41000366210938
2008-08-04,70.75
2008-08-05,71.95999908447266
2008-08-06,72.31999969482422
2008-08-07,71.23999786376953
2008-08-08,73.12000274658203
2008-08-11,74.87000274658203
2008-08-12,74.30999755859375
2008-08-13,74.58000183105469
2008-08-14,75.30000305175781
2008-08-15,75.0999984741211
2008-08-18,74.12999725341797
2008-08-19,72.9000015258789
2008-08-20,73.0
2008-08-21,72.16000366210938
2008-08-22,73.68000030517578
2008-08-25,72.05999755859375
2008-08-26,72.16999816894531
2008-08-27,73.02999877929688
2008-08-28,74.51000213623047
2008-08-29,73.87000274658203
2008-09-02,73.8499984741211
2008-09-03,74.1500015258789
2008-09-04,71.81999969482422
2008-09-05,71.63999938964844
2008-09-08,72.4800033569336
2008-09-09,70.80999755859375
2008-09-10,71.47000122070312
2008-09-11,71.91999816894531
2008-09-12,72.25
2008-09-15,69.01000213623047
2008-09-16,71.0
2008-09-17,67.80000305175781
2008-09-18,71.80000305175781
2008-09-19,75.0
2008-09-22,71.94999694824219
2008-09-23,70.98999786376953
2008-09-24,69.94000244140625
2008-09-25,70.30000305175781
2008-09-26,70.62999725341797
2008-09-29,65.05000305175781
2008-09-30,68.0
2008-10-01,67.0199966430664
2008-10-02,63.58000183105469
2008-10-03,62.70000076293945
2008-10-06,59.720001220703125
2008-10-07,55.79999923706055
2008-10-08,54.459999084472656
2008-10-09,49.9900016784668
2008-10-10,52.45000076293945
2008-10-13,56.97999954223633
2008-10-14,55.380001068115234
2008-10-15,50.40999984741211
2008-10-16,53.709999084472656
2008-10-17,52.20000076293945
2008-10-20,54.689998626708984
2008-10-21,53.18000030517578
2008-10-22,50.4900016784668
2008-10-23,48.9900016784668
2008-10-24,47.16999816894531
2008-10-27,44.86000061035156
2008-10-28,48.45000076293945
2008-10-29,48.70000076293945
2008-10-30,51.43000030517578
2008-10-31,53.75
2008-11-03,53.81999969482422
2008-11-04,54.439998626708984
2008-11-05,51.59000015258789
2008-11-06,49.59000015258789
2008-11-07,50.619998931884766
2008-11-10,49.45000076293945
2008-11-11,48.380001068115234
2008-11-12,45.560001373291016
2008-11-13,49.310001373291016
2008-11-14,45.63999938964844
2008-11-17,45.25
2008-11-18,45.029998779296875
2008-11-19,41.36000061035156
2008-11-20,38.529998779296875
2008-11-21,40.63999938964844
2008-11-24,43.5
2008-11-25,44.220001220703125
2008-11-26,46.869998931884766
2008-11-28,47.34000015258789
2008-12-01,42.02000045776367
2008-12-02,44.22999954223633
2008-12-03,45.56999969482422
2008-12-04,44.060001373291016
2008-12-05,46.099998474121094
2008-12-08,48.13999938964844
2008-12-09,46.650001525878906
2008-12-10,47.75
2008-12-11,45.33000183105469
2008-12-12,46.88999938964844
2008-12-15,45.380001068115234
2008-12-16,48.33000183105469
2008-12-17,48.77000045776367
2008-12-18,48.459999084472656
2008-12-19,48.70000076293945
2008-12-22,47.7599983215332
2008-12-23,46.709999084472656
2008-12-24,46.880001068115234
2008-12-26,47.54999923706055
2008-12-29,46.81999969482422
2008-12-30,48.119998931884766
2008-12-31,49.2400016784668
2009-01-02,50.220001220703125
2009-01-05,50.400001525878906
2009-01-06,51.25
2009-01-07,49.7400016784668
2009-01-08,49.97999954223633
2009-01-09,48.130001068115234
2009-01-12,46.70000076293945
2009-01-13,47.31999969482422
2009-01-14,45.2400016784668
2009-01-15,45.970001220703125
2009-01-16,46.47999954223633
2009-01-20,43.33000183105469
2009-01-21,45.4900016784668
2009-01-22,44.16999816894531
2009-01-23,44.38999938964844
2009-01-26,44.88999938964844
2009-01-27,45.380001068115234
2009-01-28,47.25
2009-01-29,45.400001525878906
2009-01-30,44.47999954223633
2009-02-02,44.84000015258789
2009-02-03,45.15999984741211
2009-02-04,44.83000183105469
2009-02-05,45.349998474121094
2009-02-06,46.959999084472656
2009-02-09,46.75
2009-02-10,44.59000015258789
2009-02-11,44.7599983215332
2009-02-12,45.13999938964844
2009-02-13,44.66999816894531
2009-02-17,42.900001525878906
2009-02-18,42.290000915527344
2009-02-19,41.70000076293945
2009-02-20,41.13999938964844
2009-02-23,39.560001373291016
2009-02-24,41.02000045776367
2009-02-25,40.16999816894531
2009-02-26,39.41999816894531
2009-02-27,39.150001525878906
2009-03-02,36.939998626708984
2009-03-03,36.2400016784668
2009-03-04,36.9900016784668
2009-03-05,35.02000045776367
2009-03-06,35.20000076293945
2009-03-09,34.38999938964844
2009-03-10,36.630001068115234
2009-03-11,36.68000030517578
2009-03-12,38.959999084472656
2009-03-13,39.369998931884766
2009-03-16,38.65999984741211
2009-03-17,40.45000076293945
2009-03-18,41.849998474121094
2009-03-19,41.40999984741211
2009-03-20,39.97999954223633
2009-03-23,43.380001068115234
2009-03-24,41.560001373291016
2009-03-25,42.72999954223633
2009-03-26,44.380001068115234
2009-03-27,42.88999938964844
2009-03-30,41.65999984741211
2009-03-31,42.04999923706055
2009-04-01,42.779998779296875
2009-04-02,44.91999816894531
2009-04-03,45.630001068115234
2009-04-06,44.849998474121094
2009-04-07,43.2599983215332
2009-04-08,44.060001373291016
2009-04-09,46.63999938964844
2009-04-13,46.65999984741211
2009-04-14,45.310001373291016
2009-04-15,46.0
2009-04-16,47.33000183105469
2009-04-17,47.75
2009-04-20,45.29999923706055
2009-04-21,46.869998931884766
2009-04-22,46.86000061035156
2009-04-23,46.75
2009-04-24,47.619998931884766
2009-04-27,47.11000061035156
2009-04-28,47.18000030517578
2009-04-29,48.970001220703125
2009-04-30,48.52000045776367
2009-05-01,48.81999969482422
2009-05-04,50.599998474121094
2009-05-05,50.349998474121094
2009-05-06,50.4900016784668
2009-05-07,49.29999923706055
2009-05-08,51.0099983215332
2009-05-11,50.2599983215332
2009-05-12,49.54999923706055
2009-05-13,47.279998779296875
2009-05-14,47.939998626708984
2009-05-15,47.7599983215332
2009-05-18,49.36000061035156
2009-05-19,49.380001068115234
2009-05-20,48.91999816894531
2009-05-21,48.290000915527344
2009-05-22,47.790000915527344
2009-05-26,50.06999969482422
2009-05-27,49.099998474121094
2009-05-28,49.15999984741211
2009-05-29,50.16999816894531
2009-06-01,52.130001068115234
2009-06-02,52.779998779296875
2009-06-03,52.43000030517578
2009-06-04,53.18000030517578
2009-06-05,53.20000076293945
2009-06-08,52.56999969482422
2009-06-09,52.810001373291016
2009-06-10,52.599998474121094
2009-06-11,52.619998931884766
2009-06-12,52.779998779296875
2009-06-15,51.36000061035156
2009-06-16,50.5
2009-06-17,50.77000045776367
2009-06-18,51.0
2009-06-19,51.310001373291016
2009-06-22,49.4900016784668
2009-06-23,49.09000015258789
2009-06-24,49.619998931884766
2009-06-25,51.04999923706055
2009-06-26,51.22999954223633
2009-06-29,51.22999954223633
2009-06-30,51.08000183105469
2009-07-01,51.869998931884766
2009-07-02,49.90999984741211
2009-07-06,49.470001220703125
2009-07-07,48.400001525878906
2009-07-08,48.06999969482422
2009-07-09,47.869998931884766
2009-07-10,48.099998474121094
2009-07-13,49.2599983215332
2009-07-14,49.54999923706055
2009-07-15,51.459999084472656
2009-07-16,52.099998474121094
2009-07-17,51.900001525878906
2009-07-20,52.540000915527344
2009-07-21,52.45000076293945
2009-07-22,52.86000061035156
2009-07-23,54.529998779296875
2009-07-24,54.810001373291016
2009-07-27,55.09000015258789
2009-07-28,55.119998931884766
2009-07-29,54.84000015258789
2009-07-30,55.79999923706055
2009-07-31,55.56999969482422
2009-08-03,56.540000915527344
2009-08-04,57.11000061035156
2009-08-05,56.540000915527344
2009-08-06,55.75
2009-08-07,57.09000015258789
2009-08-10,57.189998626708984
2009-08-11,56.27000045776367
2009-08-12,57.119998931884766
2009-08-13,57.59000015258789
2009-08-14,56.40999984741211
2009-08-17,54.81999969482422
2009-08-18,55.54999923706055
2009-08-19,56.22999954223633
2009-08-20,56.84000015258789
2009-08-21,58.150001525878906
2009-08-24,58.130001068115234
2009-08-25,58.380001068115234
2009-08-26,58.5099983215332
2009-08-27,58.41999816894531
2009-08-28,58.04999923706055
2009-08-31,57.20000076293945
2009-09-01,55.91999816894531
2009-09-02,55.63999938964844
2009-09-03,56.2599983215332
2009-09-04,57.04999923706055
2009-09-08,57.68000030517578
2009-09-09,58.66999816894531
2009-09-10,59.400001525878906
2009-09-11,59.41999816894531
2009-09-14,60.04999923706055
2009-09-15,60.540000915527344
2009-09-16,61.790000915527344
2009-09-17,61.65999984741211
2009-09-18,61.90999984741211
2009-09-21,61.7400016784668
2009-09-22,62.02000045776367
2009-09-23,61.43000030517578
2009-09-24,60.20000076293945
2009-09-25,59.83000183105469
2009-09-28,61.2599983215332
2009-09-29,60.9900016784668
2009-09-30,60.2400016784668
2009-10-01,58.439998626708984
2009-10-02,58.0
2009-10-05,59.040000915527344
2009-10-06,60.13999938964844
2009-10-07,60.15999984741211
2009-10-08,60.709999084472656
2009-10-09,61.41999816894531
2009-10-12,61.43000030517578
2009-10-13,61.16999816894531
2009-10-14,62.34000015258789
2009-10-15,62.29999923706055
2009-10-16,61.68000030517578
2009-10-19,62.189998626708984
2009-10-20,61.33000183105469
2009-10-21,60.5
2009-10-22,61.34000015258789
2009-10-23,60.060001373291016
2009-10-26,59.52000045776367
2009-10-27,58.790000915527344
2009-10-28,56.83000183105469
2009-10-29,57.90999984741211
2009-10-30,56.33000183105469
2009-11-02,56.220001220703125
2009-11-03,57.06999969482422
2009-11-04,56.25
2009-11-05,58.040000915527344
2009-11-06,58.08000183105469
2009-11-09,59.220001220703125
2009-11-10,58.849998474121094
2009-11-11,59.2599983215332
2009-11-12,58.16999816894531
2009-11-13,58.72999954223633
2009-11-16,60.279998779296875
2009-11-17,60.279998779296875
2009-11-18,60.15999984741211
2009-11-19,58.65999984741211
2009-11-20,58.59000015258789
2009-11-23,59.61000061035156
2009-11-24,59.34000015258789
2009-11-25,59.33000183105469
2009-11-27,57.58000183105469
2009-11-30,58.09000015258789
2009-12-01,58.9900016784668
2009-12-02,59.689998626708984
2009-12-03,58.959999084472656
2009-12-04,60.41999816894531
2009-12-07,60.5099983215332
2009-12-08,60.040000915527344
2009-12-09,59.849998474121094
2009-12-10,59.61000061035156
2009-12-11,60.16999816894531
2009-12-14,61.08000183105469
2009-12-15,60.90999984741211
2009-12-16,61.29999923706055
2009-12-17,60.619998931884766
2009-12-18,61.18000030517578
2009-12-21,61.9900016784668
2009-12-22,62.56999969482422
2009-12-23,63.119998931884766
2009-12-24,63.36000061035156
2009-12-28,63.2599983215332
2009-12-29,63.22999954223633
2009-12-30,63.189998626708984
2009-12-31,62.439998626708984
2010-01-04,63.97999954223633
2010-01-05,63.7599983215332
2010-01-06,63.70000076293945
2010-01-07,64.16999816894531
2010-01-08,64.5199966430664
2010-01-11,64.26000213623047
2010-01-12,63.560001373291016
2010-01-13,64.37999725341797
2010-01-14,64.62000274658203
2010-01-15,63.68000030517578
2010-01-19,64.8499984741211
2010-01-20,63.90999984741211
2010-01-21,62.86000061035156
2010-01-22,61.72999954223633
2010-01-25,61.79999923706055
2010-01-26,61.189998626708984
2010-01-27,61.84000015258789
2010-01-28,60.779998779296875
2010-01-29,60.11000061035156
2010-02-01,60.81999969482422
2010-02-02,61.4900016784668
2010-02-03,61.08000183105469
2010-02-04,59.040000915527344
2010-02-05,59.27000045776367
2010-02-08,58.68000030517578
2010-02-09,59.4900016784668
2010-02-10,59.630001068115234
2010-02-11,60.58000183105469
2010-02-12,61.02000045776367
2010-02-16,62.04999923706055
2010-02-17,62.470001220703125
2010-02-18,62.97999954223633
2010-02-19,63.060001373291016
2010-02-22,63.25
2010-02-23,62.5099983215332
2010-02-24,63.040000915527344
2010-02-25,63.060001373291016
2010-02-26,62.79999923706055
2010-03-01,64.26000213623047
2010-03-02,64.75
2010-03-03,65.12000274658203
2010-03-04,65.29000091552734
2010-03-05,66.62000274658203
2010-03-08,66.73999786376953
2010-03-09,66.9800033569336
2010-03-10,67.55000305175781
2010-03-11,67.75
2010-03-12,67.72000122070312
2010-03-15,67.48999786376953
2010-03-16,68.06999969482422
2010-03-17,68.47000122070312
2010-03-18,68.26000213623047
2010-03-19,67.41000366210938
2010-03-22,68.36000061035156
2010-03-23,69.2300033569336
2010-03-24,68.2699966430664
2010-03-25,67.83999633789062
2010-03-26,67.80999755859375
2010-03-29,68.18000030517578
2010-03-30,68.38999938964844
2010-03-31,67.80000305175781
2010-04-01,68.43000030517578
2010-04-05,69.70999908447266
2010-04-06,70.12000274658203
2010-04-07,69.9000015258789
2010-04-08,69.83000183105469
2010-04-09,70.25
2010-04-12,70.54000091552734
2010-04-13,70.69999694824219
2010-04-14,72.20999908447266
2010-04-15,72.43000030517578
2010-04-16,71.45999908447266
2010-04-19,71.11000061035156
2010-04-20,72.08000183105469
2010-04-21,72.58000183105469
2010-04-22,73.3499984741211
2010-04-23,74.12999725341797
2010-04-26,73.8499984741211
2010-04-27,72.16000366210938
2010-04-28,72.27999877929688
2010-04-29,73.80999755859375
2010-04-30,71.6500015258789
2010-05-03,73.26000213623047
2010-05-04,70.95999908447266
2010-05-05,69.91999816894531
2010-05-06,67.30000305175781
2010-05-07,65.36000061035156
2010-05-10,69.02999877929688
2010-05-11,69.48999786376953
2010-05-12,71.62000274658203
2010-05-13,70.93000030517578
2010-05-14,69.55999755859375
2010-05-17,69.69000244140625
2010-05-18,68.3499984741211
2010-05-19,67.54000091552734
2010-05-20,64.12000274658203
2010-05-21,65.06999969482422
2010-05-24,64.19999694824219
2010-05-25,64.19000244140625
2010-05-26,64.3499984741211
2010-05-27,67.11000061035156
2010-05-28,66.25
2010-06-01,64.23999786376953
2010-06-02,66.06999969482422
2010-06-03,66.91999816894531
2010-06-04,63.560001373291016
2010-06-07,61.91999816894531
2010-06-08,61.88999938964844
2010-06-09,61.93000030517578
2010-06-10,64.06999969482422
2010-06-11,64.94000244140625
2010-06-14,65.3499984741211
2010-06-15,66.98999786376953
2010-06-16,66.68000030517578
2010-06-17,66.76000213623047
2010-06-18,66.80000305175781
2010-06-21,66.11000061035156
2010-06-22,64.75
2010-06-23,64.56999969482422
2010-06-24,63.540000915527344
2010-06-25,64.62999725341797
2010-06-28,64.26000213623047
2010-06-29,61.83000183105469
2010-06-30,61.119998931884766
2010-07-01,60.68000030517578
2010-07-02,59.81999969482422
2010-07-06,59.040000915527344
2010-07-07,61.099998474121094
2010-07-08,61.97999954223633
2010-07-09,62.939998626708984
2010-07-12,62.22999954223633
2010-07-13,64.19999694824219
2010-07-14,63.970001220703125
2010-07-15,63.380001068115234
2010-07-16,61.06999969482422
2010-07-19,61.33000183105469
2010-07-20,62.36000061035156
2010-07-21,61.2400016784668
2010-07-22,63.41999816894531
2010-07-23,64.9800033569336
2010-07-26,66.45999908447266
2010-07-27,66.22000122070312
2010-07-28,65.1500015258789
2010-07-29,64.9800033569336
2010-07-30,65.0199966430664
2010-08-02,66.1500015258789
2010-08-03,65.62000274658203
2010-08-04,66.30999755859375
2010-08-05,65.52999877929688
2010-08-06,65.13999938964844
2010-08-09,65.86000061035156
2010-08-10,64.62000274658203
2010-08-11,62.08000183105469
2010-08-12,61.77000045776367
2010-08-13,61.06999969482422
2010-08-16,61.560001373291016
2010-08-17,62.619998931884766
2010-08-18,62.810001373291016
2010-08-19,61.09000015258789
2010-08-20,61.150001525878906
2010-08-23,60.31999969482422
2010-08-24,59.630001068115234
2010-08-25,60.529998779296875
2010-08-26,60.08000183105469
2010-08-27,61.650001525878906
2010-08-30,60.29999923706055
2010-08-31,60.18000030517578
2010-09-01,62.5099983215332
2010-09-02,63.20000076293945
2010-09-03,64.33000183105469
2010-09-07,63.11000061035156
2010-09-08,63.47999954223633
2010-09-09,63.52000045776367
2010-09-10,63.720001220703125
2010-09-13,65.2699966430664
2010-09-14,64.98999786376953
2010-09-15,65.36000061035156
2010-09-16,64.94000244140625
2010-09-17,65.20999908447266
2010-09-20,67.0199966430664
2010-09-21,66.62999725341797
2010-09-22,65.83999633789062
2010-09-23,64.87999725341797
2010-09-24,66.98999786376953
2010-09-27,66.81999969482422
2010-09-28,67.4800033569336
2010-09-29,67.66999816894531
2010-09-30,67.5
2010-10-01,67.86000061035156
2010-10-04,66.94000244140625
2010-10-05,68.83999633789062
2010-10-06,68.61000061035156
2010-10-07,68.41000366210938
2010-10-08,69.27999877929688
2010-10-11,69.33999633789062
2010-10-12,69.5199966430664
2010-10-13,70.58000183105469
2010-10-14,70.52999877929688
2010-10-15,70.29000091552734
2010-10-18,70.87999725341797
2010-10-19,69.5
2010-10-20,70.20999908447266
2010-10-21,69.87000274658203
2010-10-22,70.31999969482422
2010-10-25,70.73999786376953
2010-10-26,70.69000244140625
2010-10-27,70.51000213623047
2010-10-28,70.08000183105469
2010-10-29,70.30000305175781
2010-11-01,69.81999969482422
2010-11-02,71.2699966430664
2010-11-03,71.55000305175781
2010-11-04,73.36000061035156
2010-11-05,73.7699966430664
2010-11-08,73.70999908447266
2010-11-09,72.7300033569336
2010-11-10,73.54000091552734
2010-11-11,73.25
2010-11-12,72.02999877929688
2010-11-15,72.04000091552734
2010-11-16,70.63999938964844
2010-11-17,70.83000183105469
2010-11-18,72.20999908447266
2010-11-19,72.44999694824219
2010-11-22,72.80000305175781
2010-11-23,72.11000061035156
2010-11-24,73.7300033569336
2010-11-26,73.22000122070312
2010-11-29,73.33000183105469
2010-11-30,72.75
2010-12-01,74.37999725341797
2010-12-02,75.12999725341797
2010-12-03,75.66999816894531
2010-12-06,76.13999938964844
2010-12-07,76.58000183105469
2010-12-08,76.52999877929688
2010-12-09,76.79000091552734
2010-12-10,77.75
2010-12-13,77.3499984741211
2010-12-14,77.30999755859375
2010-12-15,77.06999969482422
2010-12-16,77.77999877929688
2010-12-17,78.0199966430664
2010-12-20,78.33000183105469
2010-12-21,79.19999694824219
2010-12-22,78.81999969482422
2010-12-23,78.72000122070312
2010-12-27,78.95999908447266
2010-12-28,78.73999786376953
2010-12-29,78.91000366210938
2010-12-30,78.76000213623047
2010-12-31,78.23999786376953
2011-01-03,79.5999984741211
2011-01-04,78.41999816894531
2011-01-05,79.33999633789062
2011-01-06,78.97000122070312
2011-01-07,78.5199966430664
2011-01-10,78.97000122070312
2011-01-11,79.29000091552734
2011-01-12,79.97000122070312
2011-01-13,79.94000244140625
2011-01-14,80.54000091552734
2011-01-18,80.5999984741211
2011-01-19,78.52999877929688
2011-01-20,77.70999908447266
2011-01-21,77.19000244140625
2011-01-24,77.76000213623047
2011-01-25,77.87999725341797
2011-01-26,79.12000274658203
2011-01-27,79.3499984741211
2011-01-28,77.41000366210938
2011-01-31,77.94999694824219
2011-02-01,79.75
2011-02-02,79.44999694824219
2011-02-03,79.7300033569336
2011-02-04,79.87000274658203
2011-02-07,80.66000366210938
2011-02-08,81.2300033569336
2011-02-09,80.87000274658203
2011-02-10,81.19000244140625
2011-02-11,82.06999969482422
2011-02-14,82.48999786376953
2011-02-15,82.0199966430664
2011-02-16,82.68000030517578
2011-02-17,83.26000213623047
2011-02-18,83.3499984741211
2011-02-22,81.20999908447266
2011-02-23,79.80999755859375
2011-02-24,80.31999969482422
2011-02-25,82.18000030517578
2011-02-28,82.2699966430664
2011-03-01,80.62000274658203
2011-03-02,80.95999908447266
2011-03-03,82.80000305175781
2011-03-04,82.44000244140625
2011-03-07,81.08999633789062
2011-03-08,82.41000366210938
2011-03-09,82.08000183105469
2011-03-10,79.97000122070312
2011-03-11,80.18000030517578
2011-03-14,79.75
2011-03-15,79.04000091552734
2011-03-16,78.25
2011-03-17,78.41999816894531
2011-03-18,79.45999908447266
2011-03-21,81.30000305175781
2011-03-22,80.87000274658203
2011-03-23,81.12000274658203
2011-03-24,81.51000213623047
2011-03-25,82.22000122070312
2011-03-28,82.04000091552734
2011-03-29,82.80999755859375
2011-03-30,83.87999725341797
2011-03-31,84.16999816894531
2011-04-01,84.54000091552734
2011-04-04,84.7300033569336
2011-04-05,85.19000244140625
2011-04-06,85.37999725341797
2011-04-07,84.87000274658203
2011-04-08,83.9800033569336
2011-04-11,83.2300033569336
2011-04-12,82.13999938964844
2011-04-13,82.25
2011-04-14,82.62999725341797
2011-04-15,83.51000213623047
2011-04-18,82.12999725341797
2011-04-19,82.1500015258789
2011-04-20,83.83000183105469
2011-04-21,84.44999694824219
2011-04-25,84.33999633789062
2011-04-26,85.18000030517578
2011-04-27,85.69000244140625
2011-04-28,86.08000183105469
2011-04-29,86.38999938964844
2011-05-02,85.37999725341797
2011-05-03,84.30000305175781
2011-05-04,83.20999908447266
2011-05-05,82.83000183105469
2011-05-06,83.2699966430664
2011-05-09,84.23999786376953
2011-05-10,85.52999877929688
2011-05-11,83.94999694824219
2011-05-12,84.69000244140625
2011-05-13,83.51000213623047
2011-05-16,82.29000091552734
2011-05-17,82.02999877929688
2011-05-18,83.29000091552734
2011-05-19,83.47000122070312
2011-05-20,82.86000061035156
2011-05-23,81.37000274658203
2011-05-24,80.9800033569336
2011-05-25,82.0
2011-05-26,83.08000183105469
2011-05-27,83.6500015258789
2011-05-31,84.83999633789062
2011-06-01,82.11000061035156
2011-06-02,82.08000183105469
2011-06-03,80.87999725341797
2011-06-06,79.55000305175781
2011-06-07,79.73999786376953
2011-06-08,78.8499984741211
2011-06-09,79.2699966430664
2011-06-10,78.0
2011-06-13,77.77999877929688
2011-06-14,79.44999694824219
2011-06-15,78.02999877929688
2011-06-16,78.20999908447266
2011-06-17,78.2300033569336
2011-06-20,78.94999694824219
2011-06-21,80.66000366210938
2011-06-22,80.04000091552734
2011-06-23,80.3499984741211
2011-06-24,79.94000244140625
2011-06-27,80.55999755859375
2011-06-28,81.80999755859375
2011-06-29,82.19999694824219
2011-06-30,82.80000305175781
2011-07-01,84.08999633789062
2011-07-05,84.04000091552734
2011-07-06,84.37999725341797
2011-07-07,85.6500015258789
2011-07-08,85.12999725341797
2011-07-11,83.31999969482422
2011-07-12,82.8499984741211
2011-07-13,83.58999633789062
2011-07-14,82.26000213623047
2011-07-15,82.80999755859375
2011-07-18,81.4800033569336
2011-07-19,83.31999969482422
2011-07-20,83.18000030517578
2011-07-21,83.94000244140625
2011-07-22,84.05000305175781
2011-07-25,83.05999755859375
2011-07-26,82.43000030517578
2011-07-27,79.97000122070312
2011-07-28,79.83999633789062
2011-07-29,79.73999786376953
2011-08-01,79.22000122070312
2011-08-02,76.75
2011-08-03,77.26000213623047
2011-08-04,72.5999984741211
2011-08-05,71.33000183105469
2011-08-08,65.12000274658203
2011-08-09,69.45999908447266
2011-08-10,66.05999755859375
2011-08-11,69.36000061035156
2011-08-12,69.79000091552734
2011-08-15,71.76000213623047
2011-08-16,70.44000244140625
2011-08-17,70.45999908447266
2011-08-18,66.44999694824219
2011-08-19,65.27999877929688
2011-08-22,65.05000305175781
2011-08-23,68.19000244140625
2011-08-24,69.19999694824219
2011-08-25,67.5
2011-08-26,69.11000061035156
2011-08-29,72.37999725341797
2011-08-30,72.80000305175781
2011-08-31,72.6500015258789
2011-09-01,71.08999633789062
2011-09-02,68.45999908447266
2011-09-06,68.2699966430664
2011-09-07,70.8499984741211
2011-09-08,69.55000305175781
2011-09-09,67.5
2011-09-12,68.08000183105469
2011-09-13,69.18000030517578
2011-09-14,70.41999816894531
2011-09-15,71.41000366210938
2011-09-16,71.5199966430664
2011-09-19,70.23999786376953
2011-09-20,69.1500015258789
2011-09-21,66.58999633789062
2011-09-22,64.7300033569336
2011-09-23,65.13999938964844
2011-09-26,66.37000274658203
2011-09-27,67.80000305175781
2011-09-28,65.19999694824219
2011-09-29,66.33000183105469
2011-09-30,64.30000305175781
2011-10-03,60.9900016784668
2011-10-04,64.79000091552734
2011-10-05,65.68000030517578
2011-10-06,67.13999938964844
2011-10-07,65.5
2011-10-10,68.37000274658203
2011-10-11,68.83999633789062
2011-10-12,69.81999969482422
2011-10-13,69.76000213623047
2011-10-14,71.13999938964844
2011-10-17,68.9800033569336
2011-10-18,70.80999755859375
2011-10-19,69.43000030517578
2011-10-20,69.62000274658203
2011-10-21,71.12999725341797
2011-10-24,73.41999816894531
2011-10-25,71.36000061035156
2011-10-26,72.58999633789062
2011-10-27,76.41999816894531
2011-10-28,76.02999877929688
2011-10-31,74.01000213623047
2011-11-01,71.38999938964844
2011-11-02,73.1500015258789
2011-11-03,74.97000122070312
2011-11-04,74.5999984741211
2011-11-07,74.44999694824219
2011-11-08,75.54000091552734
2011-11-09,71.94000244140625
2011-11-10,72.47000122070312
2011-11-11,74.37999725341797
2011-11-14,73.30999755859375
2011-11-15,74.23999786376953
2011-11-16,73.04000091552734
2011-11-17,72.0
2011-11-18,71.9800033569336
2011-11-21,70.26000213623047
2011-11-22,69.66999816894531
2011-11-23,67.4800033569336
2011-11-25,66.62000274658203
